Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta
RIC,20,MEDIUM,1,20.0,12,77.318,Dutch Grand Prix,2024,-20.012
RIC,21,MEDIUM,1,21.0,12,77.619,Dutch Grand Prix,2024,-17.102999999999994
RIC,22,MEDIUM,1,22.0,12,77.163,Dutch Grand Prix,2024,-15.852000000000004
RIC,23,MEDIUM,1,23.0,12,77.412,Dutch Grand Prix,2024,-16.811999999999998
RIC,24,MEDIUM,1,24.0,11,77.229,Dutch Grand Prix,2024,-19.254000000000005
RIC,25,MEDIUM,1,25.0,11,77.248,Dutch Grand Prix,2024,-21.47699999999999
RIC,26,MEDIUM,1,26.0,11,77.182,Dutch Grand Prix,2024,-27.631
RIC,27,MEDIUM,1,27.0,11,77.109,Dutch Grand Prix,2024,-18.063
RIC,28,MEDIUM,1,28.0,11,77.9,Dutch Grand Prix,2024,-35.529
RIC,29,MEDIUM,1,29.0,14,81.621,Dutch Grand Prix,2024,-27.707000000000008
RIC,30,HARD,2,1.0,18,95.924,Dutch Grand Prix,2024,-7.373999999999995
RIC,31,HARD,2,2.0,17,76.288,Dutch Grand Prix,2024,-27.411
RIC,32,HARD,2,3.0,17,75.984,Dutch Grand Prix,2024,-28.16000000000001
RIC,33,HARD,2,4.0,16,76.179,Dutch Grand Prix,2024,-28.676
RIC,34,HARD,2,5.0,16,75.832,Dutch Grand Prix,2024,-30.137
RIC,35,HARD,2,6.0,16,76.259,Dutch Grand Prix,2024,-29.276
RIC,36,HARD,2,7.0,15,75.543,Dutch Grand Prix,2024,-27.669999999999987
RIC,37,HARD,2,8.0,15,75.568,Dutch Grand Prix,2024,-24.915000000000006
RIC,38,HARD,2,9.0,15,76.164,Dutch Grand Prix,2024,-5.024000000000001
RIC,39,HARD,2,10.0,15,75.986,Dutch Grand Prix,2024,-6.218999999999994
RIC,40,HARD,2,11.0,14,75.923,Dutch Grand Prix,2024,-6.492000000000004
RIC,41,HARD,2,12.0,14,76.164,Dutch Grand Prix,2024,-5.376000000000005
RIC,42,HARD,2,13.0,14,76.308,Dutch Grand Prix,2024,-8.582999999999998
RIC,43,HARD,2,14.0,14,76.344,Dutch Grand Prix,2024,-25.213000000000008
RIC,44,HARD,2,15.0,14,76.302,Dutch Grand Prix,2024,-1.7009999999999934
RIC,45,HARD,2,16.0,14,76.293,Dutch Grand Prix,2024,-5.467999999999989
RIC,46,HARD,2,17.0,13,75.825,Dutch Grand Prix,2024,-1.3469999999999942
RIC,47,HARD,2,18.0,13,75.872,Dutch Grand Prix,2024,-5.198999999999998
RIC,48,HARD,2,19.0,13,77.598,Dutch Grand Prix,2024,-0.6839999999999975
RIC,49,HARD,2,20.0,13,75.913,Dutch Grand Prix,2024,-3.924000000000007
RIC,50,HARD,2,21.0,13,75.709,Dutch Grand Prix,2024,-4.087000000000003
RIC,51,HARD,2,22.0,13,75.309,Dutch Grand Prix,2024,-7.374000000000009
RIC,52,HARD,2,23.0,13,75.222,Dutch Grand Prix,2024,-5.474000000000004
RIC,53,HARD,2,24.0,13,75.633,Dutch Grand Prix,2024,-4.445999999999998
RIC,54,HARD,2,25.0,13,75.374,Dutch Grand Prix,2024,-3.802000000000007
RIC,55,HARD,2,26.0,13,75.419,Dutch Grand Prix,2024,-4.037999999999997
RIC,56,HARD,2,27.0,13,75.354,Dutch Grand Prix,2024,-6.653000000000006
RIC,57,HARD,2,28.0,13,75.692,Dutch Grand Prix,2024,-3.980000000000004
RIC,58,HARD,2,29.0,13,75.487,Dutch Grand Prix,2024,-3.632000000000005
RIC,59,HARD,2,30.0,13,75.675,Dutch Grand Prix,2024,-3.26100000000001
RIC,60,HARD,2,31.0,13,75.53,Dutch Grand Prix,2024,-3.700000000000003
RIC,61,HARD,2,32.0,13,75.544,Dutch Grand Prix,2024,-3.227000000000004
RIC,62,HARD,2,33.0,13,75.444,Dutch Grand Prix,2024,-3.5330000000000013
RIC,63,HARD,2,34.0,13,75.413,Dutch Grand Prix,2024,-3.39200000000001
RIC,64,HARD,2,35.0,13,75.553,Dutch Grand Prix,2024,-3.084000000000003
RIC,65,HARD,2,36.0,13,75.536,Dutch Grand Prix,2024,-3.1940000000000026
RIC,66,HARD,2,37.0,13,75.481,Dutch Grand Prix,2024,-2.76700000000001
RIC,67,HARD,2,38.0,13,75.449,Dutch Grand Prix,2024,-2.769999999999996
RIC,68,HARD,2,39.0,13,75.68,Dutch Grand Prix,2024,-2.435999999999993
RIC,69,HARD,2,40.0,13,76.055,Dutch Grand Prix,2024,-2.330999999999989
RIC,70,HARD,2,41.0,13,75.91,Dutch Grand Prix,2024,-2.7960000000000065
RIC,71,HARD,2,42.0,13,76.216,Dutch Grand Prix,2024,-1.89200000000001
RUS,1,MEDIUM,1,1.0,3,81.729,Dutch Grand Prix,2024,-33.034000000000006
RUS,2,MEDIUM,1,2.0,3,76.389,Dutch Grand Prix,2024,-33.771
RUS,3,MEDIUM,1,3.0,3,76.532,Dutch Grand Prix,2024,-33.480000000000004
RUS,4,MEDIUM,1,4.0,3,76.633,Dutch Grand Prix,2024,-33.42400000000001
RUS,5,MEDIUM,1,5.0,3,76.562,Dutch Grand Prix,2024,-33.623000000000005
RUS,6,MEDIUM,1,6.0,3,76.448,Dutch Grand Prix,2024,-33.64200000000001
RUS,7,MEDIUM,1,7.0,3,76.596,Dutch Grand Prix,2024,-33.316
RUS,8,MEDIUM,1,8.0,3,76.62,Dutch Grand Prix,2024,-33.928
RUS,9,MEDIUM,1,9.0,3,76.62,Dutch Grand Prix,2024,-33.52199999999999
RUS,10,MEDIUM,1,10.0,3,76.725,Dutch Grand Prix,2024,-37.92700000000001
RUS,11,MEDIUM,1,11.0,3,76.366,Dutch Grand Prix,2024,-8.882000000000005
RUS,12,MEDIUM,1,12.0,3,76.383,Dutch Grand Prix,2024,-8.710999999999999
RUS,13,MEDIUM,1,13.0,3,76.646,Dutch Grand Prix,2024,-8.688000000000002
RUS,14,MEDIUM,1,14.0,3,76.312,Dutch Grand Prix,2024,-9.424999999999995
RUS,15,MEDIUM,1,15.0,3,76.336,Dutch Grand Prix,2024,-8.873999999999995
RUS,16,MEDIUM,1,16.0,3,76.257,Dutch Grand Prix,2024,-9.040999999999997
RUS,17,MEDIUM,1,17.0,3,76.265,Dutch Grand Prix,2024,-8.459999999999994
RUS,18,MEDIUM,1,18.0,3,76.582,Dutch Grand Prix,2024,-8.510000000000005
RUS,19,MEDIUM,1,19.0,3,76.572,Dutch Grand Prix,2024,-8.301999999999992
RUS,20,MEDIUM,1,20.0,3,76.631,Dutch Grand Prix,2024,-8.117000000000004
RUS,21,MEDIUM,1,21.0,3,76.641,Dutch Grand Prix,2024,-8.546999999999997
RUS,22,MEDIUM,1,22.0,3,76.733,Dutch Grand Prix,2024,-8.265999999999991
RUS,23,MEDIUM,1,23.0,3,76.755,Dutch Grand Prix,2024,-8.099000000000004
RUS,24,MEDIUM,1,24.0,3,76.961,Dutch Grand Prix,2024,-8.453000000000003
RUS,25,MEDIUM,1,25.0,4,79.178,Dutch Grand Prix,2024,-7.534000000000006
RUS,26,HARD,2,1.0,8,95.811,Dutch Grand Prix,2024,-11.947999999999992
RUS,27,HARD,2,2.0,8,74.532,Dutch Grand Prix,2024,-33.175
RUS,28,HARD,2,3.0,8,75.748,Dutch Grand Prix,2024,-31.917
RUS,29,HARD,2,4.0,7,77.452,Dutch Grand Prix,2024,-30.308000000000007
RUS,30,HARD,2,5.0,6,75.663,Dutch Grand Prix,2024,-31.965000000000003
RUS,31,HARD,2,6.0,5,75.833,Dutch Grand Prix,2024,-31.64700000000001
RUS,32,HARD,2,7.0,5,75.625,Dutch Grand Prix,2024,-31.971000000000004
RUS,33,HARD,2,8.0,5,75.566,Dutch Grand Prix,2024,-31.748999999999995
RUS,34,HARD,2,9.0,4,75.039,Dutch Grand Prix,2024,-32.393
RUS,35,HARD,2,10.0,4,74.906,Dutch Grand Prix,2024,-32.65599999999999
RUS,36,HARD,2,11.0,4,75.125,Dutch Grand Prix,2024,-32.495000000000005
RUS,37,HARD,2,12.0,4,75.258,Dutch Grand Prix,2024,-32.661
RUS,38,HARD,2,13.0,4,75.548,Dutch Grand Prix,2024,-32.05199999999999
RUS,39,HARD,2,14.0,4,75.294,Dutch Grand Prix,2024,-32.50200000000001
RUS,40,HARD,2,15.0,5,76.372,Dutch Grand Prix,2024,-31.259
RUS,41,HARD,2,16.0,5,75.537,Dutch Grand Prix,2024,-32.217
RUS,42,HARD,2,17.0,5,75.454,Dutch Grand Prix,2024,-32.01100000000001
RUS,43,HARD,2,18.0,5,75.603,Dutch Grand Prix,2024,-31.698000000000008
RUS,44,HARD,2,19.0,5,75.305,Dutch Grand Prix,2024,-31.808
RUS,45,HARD,2,20.0,5,74.91,Dutch Grand Prix,2024,-7.969999999999999
RUS,46,HARD,2,21.0,5,74.846,Dutch Grand Prix,2024,-8.49799999999999
RUS,47,HARD,2,22.0,5,75.064,Dutch Grand Prix,2024,-8.038000000000011
RUS,48,HARD,2,23.0,5,75.361,Dutch Grand Prix,2024,-7.6569999999999965
RUS,49,HARD,2,24.0,5,75.096,Dutch Grand Prix,2024,-7.594999999999999
RUS,50,HARD,2,25.0,5,75.161,Dutch Grand Prix,2024,-7.444000000000003
RUS,51,HARD,2,26.0,5,75.263,Dutch Grand Prix,2024,-7.447999999999993
RUS,52,HARD,2,27.0,5,75.344,Dutch Grand Prix,2024,-7.5800000000000125
RUS,53,HARD,2,28.0,5,75.441,Dutch Grand Prix,2024,-9.891999999999996
RUS,54,HARD,2,29.0,6,79.082,Dutch Grand Prix,2024,0.8810000000000002
RUS,55,SOFT,3,4.0,7,93.228,Dutch Grand Prix,2024,12.922999999999988
RUS,56,SOFT,3,5.0,7,73.972,Dutch Grand Prix,2024,-7.048000000000002
RUS,57,SOFT,3,6.0,7,73.927,Dutch Grand Prix,2024,-7.376999999999995
RUS,58,SOFT,3,7.0,7,74.129,Dutch Grand Prix,2024,-7.433999999999997
RUS,59,SOFT,3,8.0,7,74.072,Dutch Grand Prix,2024,-7.634
RUS,60,SOFT,3,9.0,7,74.09,Dutch Grand Prix,2024,-8.069000000000003
RUS,61,SOFT,3,10.0,7,74.286,Dutch Grand Prix,2024,-8.713999999999999
RUS,62,SOFT,3,11.0,7,74.717,Dutch Grand Prix,2024,-7.445000000000007
RUS,63,SOFT,3,12.0,7,75.431,Dutch Grand Prix,2024,-6.760999999999996
RUS,64,SOFT,3,13.0,7,74.769,Dutch Grand Prix,2024,-8.158999999999992
RUS,65,SOFT,3,14.0,7,74.347,Dutch Grand Prix,2024,-8.616
RUS,66,SOFT,3,15.0,7,74.401,Dutch Grand Prix,2024,-8.670000000000002
RUS,67,SOFT,3,16.0,7,74.287,Dutch Grand Prix,2024,-8.370999999999995
RUS,68,SOFT,3,17.0,7,74.203,Dutch Grand Prix,2024,-8.482
RUS,69,SOFT,3,18.0,7,74.078,Dutch Grand Prix,2024,-9.501999999999995
RUS,70,SOFT,3,19.0,7,74.207,Dutch Grand Prix,2024,-9.856000000000009
RUS,71,SOFT,3,20.0,7,74.822,Dutch Grand Prix,2024,4.629000000000005
RUS,72,SOFT,3,21.0,7,74.459,Dutch Grand Prix,2024,-0.3629999999999995
SAI,1,MEDIUM,1,1.0,9,85.474,Dutch Grand Prix,2024,-29.795999999999992
SAI,2,MEDIUM,1,2.0,9,77.277,Dutch Grand Prix,2024,-32.983000000000004
SAI,3,MEDIUM,1,3.0,9,76.875,Dutch Grand Prix,2024,-33.238
SAI,4,MEDIUM,1,4.0,9,76.823,Dutch Grand Prix,2024,-33.05900000000001
SAI,5,MEDIUM,1,5.0,9,76.962,Dutch Grand Prix,2024,-33.27499999999999
SAI,6,MEDIUM,1,6.0,9,76.576,Dutch Grand Prix,2024,-33.667
SAI,7,MEDIUM,1,7.0,9,76.848,Dutch Grand Prix,2024,-33.129000000000005
SAI,8,MEDIUM,1,8.0,8,76.204,Dutch Grand Prix,2024,-34.18100000000001
SAI,9,MEDIUM,1,9.0,8,76.836,Dutch Grand Prix,2024,-33.46000000000001
SAI,10,MEDIUM,1,10.0,8,76.836,Dutch Grand Prix,2024,-33.346000000000004
SAI,11,MEDIUM,1,11.0,7,77.855,Dutch Grand Prix,2024,-31.667
SAI,12,MEDIUM,1,12.0,7,76.58,Dutch Grand Prix,2024,-32.56100000000001
SAI,13,MEDIUM,1,13.0,7,76.524,Dutch Grand Prix,2024,-32.724000000000004
SAI,14,MEDIUM,1,14.0,7,76.651,Dutch Grand Prix,2024,-32.396
SAI,15,MEDIUM,1,15.0,7,76.347,Dutch Grand Prix,2024,-34.80500000000001
SAI,16,MEDIUM,1,16.0,7,76.476,Dutch Grand Prix,2024,-32.685
SAI,17,MEDIUM,1,17.0,7,76.38,Dutch Grand Prix,2024,-32.45100000000001
SAI,18,MEDIUM,1,18.0,7,76.174,Dutch Grand Prix,2024,-32.867999999999995
SAI,19,MEDIUM,1,19.0,7,76.647,Dutch Grand Prix,2024,-32.405
SAI,20,MEDIUM,1,20.0,7,76.645,Dutch Grand Prix,2024,-37.07300000000001
SAI,21,MEDIUM,1,21.0,7,76.283,Dutch Grand Prix,2024,-11.040999999999997
SAI,22,MEDIUM,1,22.0,7,76.56,Dutch Grand Prix,2024,-15.596999999999994
SAI,23,MEDIUM,1,23.0,7,76.667,Dutch Grand Prix,2024,-15.629999999999995
SAI,24,MEDIUM,1,24.0,7,76.734,Dutch Grand Prix,2024,-16.0
SAI,25,MEDIUM,1,25.0,6,76.49,Dutch Grand Prix,2024,-18.65300000000001
SAI,26,MEDIUM,1,26.0,5,76.32,Dutch Grand Prix,2024,-26.161
SAI,27,MEDIUM,1,27.0,5,76.594,Dutch Grand Prix,2024,-9.756
SAI,28,MEDIUM,1,28.0,4,76.386,Dutch Grand Prix,2024,-8.472999999999999
SAI,29,MEDIUM,1,29.0,2,76.566,Dutch Grand Prix,2024,-8.578000000000003
SAI,30,MEDIUM,1,30.0,3,79.673,Dutch Grand Prix,2024,-5.3089999999999975
SAI,31,HARD,2,1.0,8,94.918,Dutch Grand Prix,2024,11.988
SAI,32,HARD,2,2.0,8,75.843,Dutch Grand Prix,2024,-7.204999999999998
SAI,33,HARD,2,3.0,7,75.228,Dutch Grand Prix,2024,-8.041000000000011
SAI,34,HARD,2,4.0,7,74.872,Dutch Grand Prix,2024,-8.617000000000004
SAI,35,HARD,2,5.0,7,74.807,Dutch Grand Prix,2024,-8.962000000000003
SAI,36,HARD,2,6.0,7,74.739,Dutch Grand Prix,2024,-9.039999999999992
SAI,37,HARD,2,7.0,7,74.701,Dutch Grand Prix,2024,-9.28
SAI,38,HARD,2,8.0,7,74.719,Dutch Grand Prix,2024,-8.975999999999999
SAI,39,HARD,2,9.0,7,74.943,Dutch Grand Prix,2024,-8.614000000000004
SAI,40,HARD,2,10.0,7,74.117,Dutch Grand Prix,2024,-9.952999999999989
SAI,41,HARD,2,11.0,7,74.768,Dutch Grand Prix,2024,-9.108000000000004
SAI,42,HARD,2,12.0,7,74.985,Dutch Grand Prix,2024,-8.668999999999997
SAI,43,HARD,2,13.0,7,74.671,Dutch Grand Prix,2024,-9.202999999999989
SAI,44,HARD,2,14.0,7,74.952,Dutch Grand Prix,2024,-9.141000000000004
SAI,45,HARD,2,15.0,7,75.143,Dutch Grand Prix,2024,-8.972999999999999
SAI,46,HARD,2,16.0,7,75.06,Dutch Grand Prix,2024,-9.018
SAI,47,HARD,2,17.0,6,75.105,Dutch Grand Prix,2024,-12.11
SAI,48,HARD,2,18.0,6,75.431,Dutch Grand Prix,2024,-2.463000000000008
SAI,49,HARD,2,19.0,6,75.023,Dutch Grand Prix,2024,-3.236000000000004
SAI,50,HARD,2,20.0,6,74.962,Dutch Grand Prix,2024,-3.5829999999999984
SAI,51,HARD,2,21.0,6,74.972,Dutch Grand Prix,2024,-2.556000000000012
SAI,52,HARD,2,22.0,6,74.831,Dutch Grand Prix,2024,-3.262999999999991
SAI,53,HARD,2,23.0,6,74.848,Dutch Grand Prix,2024,-2.9110000000000014
SAI,54,HARD,2,24.0,5,75.149,Dutch Grand Prix,2024,-2.5930000000000035
SAI,55,HARD,2,25.0,5,75.343,Dutch Grand Prix,2024,-3.317999999999998
SAI,56,HARD,2,26.0,5,75.132,Dutch Grand Prix,2024,-2.9869999999999948
SAI,57,HARD,2,27.0,5,74.652,Dutch Grand Prix,2024,-2.9470000000000027
SAI,58,HARD,2,28.0,5,74.507,Dutch Grand Prix,2024,-2.994
SAI,59,HARD,2,29.0,5,74.488,Dutch Grand Prix,2024,-2.646000000000001
SAI,60,HARD,2,30.0,5,74.865,Dutch Grand Prix,2024,-0.2940000000000111
SAI,61,HARD,2,31.0,5,75.244,Dutch Grand Prix,2024,-3.802000000000007
SAI,62,HARD,2,32.0,5,75.078,Dutch Grand Prix,2024,0.3520000000000038
SAI,63,HARD,2,33.0,5,74.817,Dutch Grand Prix,2024,-3.390000000000001
SAI,64,HARD,2,34.0,5,74.605,Dutch Grand Prix,2024,-0.2079999999999984
SAI,65,HARD,2,35.0,5,74.672,Dutch Grand Prix,2024,-3.4650000000000034
SAI,66,HARD,2,36.0,5,74.75,Dutch Grand Prix,2024,-0.659000000000006
SAI,67,HARD,2,37.0,5,75.098,Dutch Grand Prix,2024,-1.7489999999999952
SAI,68,HARD,2,38.0,5,75.051,Dutch Grand Prix,2024,-0.5439999999999969
SAI,69,HARD,2,39.0,5,75.13,Dutch Grand Prix,2024,-1.088000000000008
SAI,70,HARD,2,40.0,5,75.101,Dutch Grand Prix,2024,-2.0160000000000053
SAI,71,HARD,2,41.0,5,74.442,Dutch Grand Prix,2024,-2.7720000000000056
SAI,72,HARD,2,42.0,5,74.631,Dutch Grand Prix,2024,-2.1539999999999964
SAR,1,MEDIUM,1,1.0,18,89.09,Dutch Grand Prix,2024,-33.099999999999994
SAR,2,MEDIUM,1,2.0,18,79.031,Dutch Grand Prix,2024,-33.25699999999999
SAR,3,MEDIUM,1,3.0,18,78.339,Dutch Grand Prix,2024,-33.027
SAR,4,MEDIUM,1,4.0,18,77.936,Dutch Grand Prix,2024,-32.836
SAR,5,MEDIUM,1,5.0,18,77.487,Dutch Grand Prix,2024,-33.628
SAR,6,MEDIUM,1,6.0,18,77.66,Dutch Grand Prix,2024,-33.622
SAR,7,MEDIUM,1,7.0,18,77.898,Dutch Grand Prix,2024,-33.76400000000001
SAR,8,MEDIUM,1,8.0,18,77.589,Dutch Grand Prix,2024,-38.047
SAR,9,MEDIUM,1,9.0,18,77.929,Dutch Grand Prix,2024,-15.090000000000003
SAR,10,MEDIUM,1,10.0,18,77.843,Dutch Grand Prix,2024,-15.113
SAR,11,MEDIUM,1,11.0,18,77.424,Dutch Grand Prix,2024,-15.473
SAR,12,MEDIUM,1,12.0,17,77.6,Dutch Grand Prix,2024,-15.14800000000001
SAR,13,MEDIUM,1,13.0,17,77.448,Dutch Grand Prix,2024,-15.592000000000011
SAR,14,MEDIUM,1,14.0,17,77.542,Dutch Grand Prix,2024,-15.064999999999998
SAR,15,MEDIUM,1,15.0,14,77.534,Dutch Grand Prix,2024,-15.009
SAR,16,MEDIUM,1,16.0,14,77.84,Dutch Grand Prix,2024,-15.86099999999999
SAR,17,MEDIUM,1,17.0,15,79.184,Dutch Grand Prix,2024,-16.073999999999998
SAR,18,MEDIUM,1,18.0,15,78.011,Dutch Grand Prix,2024,-16.88900000000001
SAR,19,MEDIUM,1,19.0,15,78.035,Dutch Grand Prix,2024,-26.055000000000007
SAR,20,MEDIUM,1,20.0,15,78.02,Dutch Grand Prix,2024,-18.096000000000004
SAR,21,MEDIUM,1,21.0,15,77.713,Dutch Grand Prix,2024,-15.919000000000011
SAR,22,MEDIUM,1,22.0,17,83.235,Dutch Grand Prix,2024,-9.590999999999994
SAR,23,HARD,2,1.0,19,96.337,Dutch Grand Prix,2024,-14.866
SAR,24,HARD,2,2.0,19,75.714,Dutch Grand Prix,2024,-39.999
SAR,25,HARD,2,3.0,19,75.856,Dutch Grand Prix,2024,-9.679000000000002
SAR,26,HARD,2,4.0,19,75.539,Dutch Grand Prix,2024,-9.766999999999996
SAR,27,HARD,2,5.0,19,75.886,Dutch Grand Prix,2024,-9.617000000000004
SAR,28,HARD,2,6.0,19,75.875,Dutch Grand Prix,2024,-9.525000000000006
SAR,29,HARD,2,7.0,19,76.039,Dutch Grand Prix,2024,-9.887
SAR,30,HARD,2,8.0,19,76.931,Dutch Grand Prix,2024,-8.990000000000009
SAR,31,HARD,2,9.0,18,76.967,Dutch Grand Prix,2024,-8.527000000000001
SAR,32,HARD,2,10.0,18,76.421,Dutch Grand Prix,2024,-9.015999999999991
SAR,33,HARD,2,11.0,17,76.55,Dutch Grand Prix,2024,-11.460000000000008
SAR,34,HARD,2,12.0,17,76.363,Dutch Grand Prix,2024,-29.732
SAR,35,HARD,2,13.0,17,76.532,Dutch Grand Prix,2024,-29.319000000000003
SAR,36,HARD,2,14.0,17,76.37,Dutch Grand Prix,2024,-26.99499999999999
SAR,37,HARD,2,15.0,17,76.484,Dutch Grand Prix,2024,-25.723
SAR,38,HARD,2,16.0,17,76.979,Dutch Grand Prix,2024,-21.832000000000008
SAR,39,HARD,2,17.0,17,76.983,Dutch Grand Prix,2024,-4.289999999999992
SAR,40,HARD,2,18.0,17,76.907,Dutch Grand Prix,2024,-4.873000000000005
SAR,41,HARD,2,19.0,17,79.422,Dutch Grand Prix,2024,-4.956000000000003
SAR,42,HARD,2,20.0,17,77.217,Dutch Grand Prix,2024,-4.653000000000006
SAR,43,HARD,2,21.0,16,77.512,Dutch Grand Prix,2024,-3.0400000000000063
SAR,44,HARD,2,22.0,16,76.551,Dutch Grand Prix,2024,-2.9599999999999937
SAR,45,HARD,2,23.0,16,76.611,Dutch Grand Prix,2024,-4.108999999999995
SAR,46,HARD,2,24.0,16,78.611,Dutch Grand Prix,2024,-1.512999999999991
SAR,47,HARD,2,25.0,16,76.843,Dutch Grand Prix,2024,-3.0450000000000017
SAR,48,HARD,2,26.0,16,76.13,Dutch Grand Prix,2024,-4.840000000000003
SAR,49,HARD,2,27.0,16,76.163,Dutch Grand Prix,2024,-7.802999999999997
SAR,50,HARD,2,28.0,16,78.22,Dutch Grand Prix,2024,-2.0720000000000027
SAR,51,HARD,2,29.0,16,76.258,Dutch Grand Prix,2024,-5.5589999999999975
SAR,52,HARD,2,30.0,16,76.399,Dutch Grand Prix,2024,-4.381
SAR,53,HARD,2,31.0,16,76.279,Dutch Grand Prix,2024,-5.0390000000000015
SAR,54,HARD,2,32.0,16,76.617,Dutch Grand Prix,2024,-5.671999999999997
SAR,55,HARD,2,33.0,15,77.6,Dutch Grand Prix,2024,-2.7420000000000044
SAR,56,HARD,2,34.0,15,76.314,Dutch Grand Prix,2024,-5.160000000000011
SAR,57,HARD,2,35.0,15,76.486,Dutch Grand Prix,2024,-21.25999999999999
SAR,58,HARD,2,36.0,16,78.672,Dutch Grand Prix,2024,-4.243000000000009
SAR,59,HARD,2,37.0,16,76.84,Dutch Grand Prix,2024,-6.682000000000002
SAR,60,HARD,2,38.0,16,76.594,Dutch Grand Prix,2024,-7.173000000000002
SAR,61,HARD,2,39.0,16,76.79,Dutch Grand Prix,2024,-7.603999999999999
SAR,62,HARD,2,40.0,16,77.22,Dutch Grand Prix,2024,-4.052000000000007
SAR,63,HARD,2,41.0,16,77.827,Dutch Grand Prix,2024,0.6069999999999993
SAR,64,HARD,2,42.0,16,76.434,Dutch Grand Prix,2024,-1.393000000000001
SAR,65,HARD,2,43.0,16,76.418,Dutch Grand Prix,2024,-0.0159999999999911
SAR,66,HARD,2,44.0,16,76.468,Dutch Grand Prix,2024,0.0499999999999971
SAR,67,HARD,2,45.0,16,76.162,Dutch Grand Prix,2024,-0.3059999999999974
SAR,68,HARD,2,46.0,16,76.371,Dutch Grand Prix,2024,0.2089999999999889
SAR,69,HARD,2,47.0,16,77.002,Dutch Grand Prix,2024,0.6310000000000002
SAR,70,HARD,2,48.0,16,76.706,Dutch Grand Prix,2024,-0.2959999999999922
SAR,71,HARD,2,49.0,16,76.2,Dutch Grand Prix,2024,-0.5060000000000002
STR,1,MEDIUM,1,1.0,10,85.703,Dutch Grand Prix,2024,-33.91499999999999
STR,2,MEDIUM,1,2.0,10,77.513,Dutch Grand Prix,2024,-34.14099999999999
STR,3,MEDIUM,1,3.0,10,77.178,Dutch Grand Prix,2024,-34.21600000000001
STR,4,MEDIUM,1,4.0,10,76.778,Dutch Grand Prix,2024,-34.041
STR,5,MEDIUM,1,5.0,10,76.936,Dutch Grand Prix,2024,-33.559
STR,6,MEDIUM,1,6.0,10,76.887,Dutch Grand Prix,2024,-34.036
STR,7,MEDIUM,1,7.0,10,77.353,Dutch Grand Prix,2024,-33.881
STR,8,MEDIUM,1,8.0,10,76.923,Dutch Grand Prix,2024,-34.64699999999999
STR,9,MEDIUM,1,9.0,10,77.454,Dutch Grand Prix,2024,-33.881
STR,10,MEDIUM,1,10.0,10,77.334,Dutch Grand Prix,2024,-33.917
STR,11,MEDIUM,1,11.0,10,77.737,Dutch Grand Prix,2024,-33.025000000000006
STR,12,MEDIUM,1,12.0,10,77.677,Dutch Grand Prix,2024,-37.56899999999999
STR,13,MEDIUM,1,13.0,10,77.837,Dutch Grand Prix,2024,-7.528999999999996
STR,14,MEDIUM,1,14.0,11,78.37,Dutch Grand Prix,2024,-9.72699999999999
STR,15,MEDIUM,1,15.0,11,77.533,Dutch Grand Prix,2024,-15.116
STR,16,MEDIUM,1,16.0,11,77.847,Dutch Grand Prix,2024,-15.244
STR,17,MEDIUM,1,17.0,11,77.47,Dutch Grand Prix,2024,-18.242999999999995
STR,18,MEDIUM,1,18.0,11,77.28,Dutch Grand Prix,2024,-18.509
STR,19,MEDIUM,1,19.0,11,77.608,Dutch Grand Prix,2024,-29.96
STR,20,MEDIUM,1,20.0,11,77.379,Dutch Grand Prix,2024,-20.111999999999995
STR,21,MEDIUM,1,21.0,11,77.153,Dutch Grand Prix,2024,-16.13799999999999
STR,22,MEDIUM,1,22.0,11,77.351,Dutch Grand Prix,2024,-15.144000000000004
STR,23,MEDIUM,1,23.0,11,77.302,Dutch Grand Prix,2024,-15.759999999999993
STR,24,MEDIUM,1,24.0,10,77.479,Dutch Grand Prix,2024,-17.105999999999995
STR,25,MEDIUM,1,25.0,10,77.582,Dutch Grand Prix,2024,-17.769000000000005
STR,26,MEDIUM,1,26.0,10,77.628,Dutch Grand Prix,2024,-23.15600000000001
STR,27,MEDIUM,1,27.0,10,77.414,Dutch Grand Prix,2024,-6.0190000000000055
STR,28,MEDIUM,1,28.0,10,78.003,Dutch Grand Prix,2024,-4.808000000000007
STR,29,MEDIUM,1,29.0,10,77.959,Dutch Grand Prix,2024,-4.671999999999997
STR,30,MEDIUM,1,30.0,11,80.575,Dutch Grand Prix,2024,-2.073999999999998
STR,31,HARD,2,1.0,16,95.126,Dutch Grand Prix,2024,-13.801999999999992
STR,32,HARD,2,2.0,16,75.32,Dutch Grand Prix,2024,-33.545
STR,33,HARD,2,3.0,14,75.905,Dutch Grand Prix,2024,-32.94
STR,34,HARD,2,4.0,14,75.476,Dutch Grand Prix,2024,-33.659000000000006
STR,35,HARD,2,5.0,14,75.719,Dutch Grand Prix,2024,-33.578
STR,36,HARD,2,6.0,14,75.967,Dutch Grand Prix,2024,-33.006
STR,37,HARD,2,7.0,14,75.506,Dutch Grand Prix,2024,-34.629999999999995
STR,38,HARD,2,8.0,14,76.322,Dutch Grand Prix,2024,-33.381
STR,39,HARD,2,9.0,14,76.245,Dutch Grand Prix,2024,-32.688
STR,40,HARD,2,10.0,13,77.511,Dutch Grand Prix,2024,-31.521
